user_id,age_group,subscription_type,preferred_device,user_persona
1762,26-30,Premium,TV,Casual Scroller
1763,18-21,Premium,Mobile,Premium Loyalist
1764,22-25,Free,Laptop,Weekend Binger
1765,18-21,Basic,Mobile,Premium Loyalist
1766,18-21,Premium,Laptop,Casual Scroller
1767,18-21,Premium,Mobile,Casual Scroller
1768,22-25,Basic,Mobile,Weekend Binger
1769,18-21,Free,Mobile,Casual Scroller
1770,22-25,Free,Laptop,Weekend Binger
1771,22-25,Basic,Mobile,Weekend Binger
1772,18-21,Basic,Mobile,Weekend Binger
1773,22-25,Premium,Laptop,Weekend Binger
1774,26-30,Basic,TV,Premium Loyalist
1775,18-21,Premium,Laptop,Casual Scroller
1776,22-25,Premium,Laptop,Weekend Binger
1777,18-21,Free,Laptop,Weekend Binger
1778,26-30,Free,Mobile,Casual Scroller
1779,22-25,Free,Mobile,Weekend Binger
1780,18-21,Free,Mobile,Casual Scroller
1781,18-21,Premium,Laptop,Weekend Binger
1782,22-25,Premium,Laptop,Premium Loyalist
1783,26-30,Basic,TV,Weekend Binger
1784,18-21,Free,Mobile,Casual Scroller
1785,22-25,Basic,Mobile,Casual Scroller
1786,22-25,Basic,Mobile,Premium Loyalist
1787,26-30,Premium,Mobile,Weekend Binger
1788,18-21,Free,TV,Casual Scroller
1789,18-21,Basic,Mobile,Weekend Binger
1790,22-25,Basic,Mobile,Casual Scroller
1791,22-25,Basic,Mobile,Weekend Binger
1792,22-25,Basic,TV,Casual Scroller
1793,22-25,Premium,Mobile,Premium Loyalist
1794,18-21,Basic,Laptop,Weekend Binger
1795,18-21,Basic,Mobile,Premium Loyalist
1796,22-25,Free,Mobile,Casual Scroller
1797,18-21,Premium,Mobile,Weekend Binger
1798,22-25,Basic,TV,Weekend Binger
1799,22-25,Basic,Laptop,Weekend Binger
1800,26-30,Basic,Mobile,Casual Scroller
1801,22-25,Basic,Mobile,Casual Scroller
1802,26-30,Premium,Mobile,Casual Scroller
1803,22-25,Basic,Mobile,Weekend Binger
1804,22-25,Basic,Laptop,Weekend Binger
1805,26-30,Basic,Mobile,Casual Scroller
1806,26-30,Premium,Mobile,Weekend Binger
1807,18-21,Basic,TV,Weekend Binger
1808,18-21,Premium,Mobile,Weekend Binger
1809,18-21,Basic,Laptop,Weekend Binger
1810,26-30,Premium,Mobile,Premium Loyalist
1811,22-25,Premium,Mobile,Weekend Binger
1812,26-30,Basic,TV,Casual Scroller
1813,22-25,Free,Mobile,Premium Loyalist
1814,18-21,Basic,Laptop,Weekend Binger
1815,26-30,Premium,Mobile,Casual Scroller
1816,26-30,Basic,Mobile,Casual Scroller
1817,18-21,Free,Mobile,Weekend Binger
1818,18-21,Free,Mobile,Casual Scroller
1819,18-21,Basic,Mobile,Weekend Binger
1820,22-25,Basic,Mobile,Weekend Binger
1821,18-21,Premium,Mobile,Casual Scroller
1822,26-30,Premium,Mobile,Casual Scroller
1823,18-21,Basic,Laptop,Casual Scroller
1824,18-21,Free,Mobile,Premium Loyalist
1825,22-25,Free,Mobile,Weekend Binger
1826,26-30,Free,Mobile,Premium Loyalist
1827,18-21,Basic,Mobile,Premium Loyalist
1828,18-21,Basic,Mobile,Casual Scroller
1829,22-25,Premium,TV,Casual Scroller
1830,18-21,Basic,Mobile,Casual Scroller
1831,22-25,Basic,Laptop,Weekend Binger
1832,22-25,Free,Mobile,Weekend Binger
1833,22-25,Basic,Mobile,Casual Scroller
1834,18-21,Basic,Laptop,Casual Scroller
1835,18-21,Basic,Mobile,Casual Scroller
1836,18-21,Free,Laptop,Casual Scroller
1837,18-21,Free,Mobile,Casual Scroller
1838,18-21,Basic,Mobile,Premium Loyalist
1839,22-25,Basic,Mobile,Weekend Binger
1840,18-21,Basic,Mobile,Casual Scroller
1841,22-25,Basic,Mobile,Casual Scroller
1842,18-21,Basic,TV,Casual Scroller
1843,22-25,Basic,TV,Casual Scroller
1844,18-21,Premium,Mobile,Premium Loyalist
1845,18-21,Premium,Mobile,Casual Scroller
1846,22-25,Free,Laptop,Casual Scroller
1847,18-21,Free,Mobile,Casual Scroller
1848,18-21,Basic,Mobile,Casual Scroller
1849,18-21,Premium,Mobile,Weekend Binger
1850,22-25,Basic,Laptop,Casual Scroller
1851,22-25,Premium,Mobile,Casual Scroller
1852,18-21,Free,Laptop,Casual Scroller
1853,18-21,Basic,Mobile,Weekend Binger
1854,18-21,Basic,TV,Weekend Binger
1855,26-30,Basic,Mobile,Casual Scroller
1856,22-25,Premium,Mobile,Casual Scroller
1857,18-21,Premium,Mobile,Casual Scroller
1858,18-21,Basic,TV,Weekend Binger
1859,18-21,Free,Mobile,Weekend Binger
1860,22-25,Basic,Laptop,Premium Loyalist
1861,22-25,Free,Mobile,Weekend Binger
1862,18-21,Basic,Mobile,Casual Scroller
1863,22-25,Premium,Mobile,Weekend Binger
1864,18-21,Premium,Mobile,Weekend Binger
1865,18-21,Premium,Mobile,Weekend Binger
1866,18-21,Basic,Mobile,Casual Scroller
1867,18-21,Free,Mobile,Casual Scroller
1868,22-25,Premium,Mobile,Casual Scroller
1869,22-25,Free,Mobile,Premium Loyalist
1870,18-21,Basic,Mobile,Weekend Binger
1871,22-25,Free,Mobile,Casual Scroller
1872,22-25,Premium,Mobile,Weekend Binger
1873,22-25,Free,Mobile,Weekend Binger
1874,22-25,Premium,TV,Casual Scroller
1875,18-21,Premium,Laptop,Casual Scroller
1876,18-21,Basic,Laptop,Premium Loyalist
1877,18-21,Free,Laptop,Casual Scroller
1878,18-21,Free,Laptop,Casual Scroller
1879,22-25,Free,Mobile,Weekend Binger
1880,18-21,Free,Mobile,Casual Scroller
1881,22-25,Basic,Mobile,Weekend Binger
1882,26-30,Basic,Mobile,Casual Scroller
1883,22-25,Basic,Mobile,Premium Loyalist
1884,26-30,Basic,Laptop,Weekend Binger
1885,22-25,Free,Mobile,Weekend Binger
1886,18-21,Basic,Mobile,Premium Loyalist
1887,22-25,Basic,TV,Premium Loyalist
1888,18-21,Basic,Mobile,Premium Loyalist
1889,22-25,Premium,Laptop,Weekend Binger
1890,18-21,Basic,Mobile,Casual Scroller
1891,18-21,Basic,Laptop,Weekend Binger
1892,18-21,Basic,Mobile,Casual Scroller
1893,22-25,Premium,Laptop,Casual Scroller
1894,18-21,Basic,Mobile,Casual Scroller
1895,26-30,Premium,Mobile,Casual Scroller
1896,18-21,Basic,Laptop,Casual Scroller
1897,22-25,Basic,Mobile,Casual Scroller
1898,18-21,Basic,Mobile,Casual Scroller
1899,26-30,Basic,Mobile,Casual Scroller
1900,18-21,Basic,Mobile,Casual Scroller
1901,22-25,Premium,Laptop,Casual Scroller
1902,18-21,Basic,TV,Weekend Binger
1903,18-21,Free,Mobile,Premium Loyalist
1904,18-21,Free,Mobile,Weekend Binger
1905,22-25,Premium,TV,Premium Loyalist
1906,22-25,Free,Mobile,Casual Scroller
1907,22-25,Free,Mobile,Casual Scroller
1908,18-21,Premium,Mobile,Casual Scroller
1909,18-21,Premium,Mobile,Casual Scroller
1910,18-21,Premium,TV,Casual Scroller
1911,18-21,Premium,Mobile,Premium Loyalist
1912,18-21,Basic,Laptop,Premium Loyalist
1913,18-21,Free,Mobile,Casual Scroller
1914,22-25,Premium,Laptop,Premium Loyalist
1915,18-21,Basic,Mobile,Casual Scroller
1916,18-21,Free,Mobile,Premium Loyalist
1917,18-21,Premium,Mobile,Casual Scroller
1918,18-21,Basic,TV,Weekend Binger
1919,18-21,Free,Mobile,Casual Scroller
1920,18-21,Basic,TV,Premium Loyalist
1921,26-30,Premium,Laptop,Weekend Binger
1922,22-25,Basic,Laptop,Casual Scroller
1923,18-21,Premium,Mobile,Weekend Binger
1924,22-25,Free,Laptop,Weekend Binger
1925,18-21,Premium,Mobile,Casual Scroller
1926,18-21,Free,Mobile,Casual Scroller
1927,18-21,Premium,Mobile,Casual Scroller
1928,18-21,Basic,Laptop,Casual Scroller
1929,26-30,Basic,Mobile,Weekend Binger
1930,26-30,Basic,Mobile,Casual Scroller
1931,18-21,Basic,Laptop,Weekend Binger
1932,18-21,Free,Mobile,Weekend Binger
1933,18-21,Basic,TV,Casual Scroller
1934,18-21,Premium,Laptop,Weekend Binger
1935,22-25,Free,Laptop,Casual Scroller
1936,18-21,Basic,Mobile,Casual Scroller
1937,22-25,Basic,Mobile,Weekend Binger
1938,26-30,Basic,Mobile,Casual Scroller
1939,18-21,Basic,Mobile,Casual Scroller
1940,18-21,Basic,Laptop,Weekend Binger
1941,22-25,Premium,Laptop,Casual Scroller
1942,18-21,Basic,Mobile,Weekend Binger
1943,18-21,Premium,Mobile,Casual Scroller
1944,18-21,Basic,TV,Weekend Binger
1945,22-25,Premium,Mobile,Premium Loyalist
1946,26-30,Premium,Mobile,Weekend Binger
1947,18-21,Premium,Mobile,Casual Scroller
1948,22-25,Basic,Laptop,Premium Loyalist
1949,22-25,Basic,TV,Weekend Binger
1950,18-21,Premium,Mobile,Casual Scroller
1951,18-21,Premium,Mobile,Casual Scroller
1952,18-21,Basic,Mobile,Weekend Binger
1953,18-21,Free,Laptop,Premium Loyalist
1954,18-21,Free,Mobile,Casual Scroller
1955,18-21,Basic,Mobile,Casual Scroller
1956,18-21,Basic,Mobile,Premium Loyalist
1957,22-25,Basic,Mobile,Weekend Binger
1958,18-21,Basic,Mobile,Casual Scroller
1959,22-25,Premium,TV,Weekend Binger
1960,22-25,Basic,Mobile,Premium Loyalist
1961,22-25,Free,TV,Weekend Binger
1962,26-30,Basic,Mobile,Casual Scroller
1963,22-25,Premium,Mobile,Weekend Binger
1964,22-25,Free,TV,Weekend Binger
1965,22-25,Basic,Mobile,Premium Loyalist
1966,18-21,Premium,Mobile,Casual Scroller
1967,18-21,Basic,Laptop,Premium Loyalist
1968,18-21,Free,Laptop,Premium Loyalist
1969,22-25,Basic,Mobile,Casual Scroller
1970,22-25,Basic,Mobile,Casual Scroller
1971,18-21,Free,Mobile,Weekend Binger
1972,22-25,Free,Mobile,Casual Scroller
1973,22-25,Basic,Mobile,Casual Scroller
1974,18-21,Basic,Laptop,Casual Scroller
1975,26-30,Basic,Mobile,Weekend Binger
1976,18-21,Premium,Mobile,Casual Scroller
1977,22-25,Premium,Mobile,Casual Scroller
1978,18-21,Basic,TV,Casual Scroller
1979,26-30,Basic,Mobile,Casual Scroller
1980,18-21,Free,Laptop,Weekend Binger
1981,22-25,Premium,Mobile,Weekend Binger
1982,18-21,Basic,TV,Casual Scroller
1983,26-30,Basic,Mobile,Casual Scroller
1984,22-25,Premium,Mobile,Weekend Binger
1985,22-25,Free,Laptop,Weekend Binger
1986,18-21,Basic,Mobile,Casual Scroller
1987,18-21,Basic,Mobile,Casual Scroller
1988,18-21,Basic,Mobile,Weekend Binger
1989,22-25,Free,Mobile,Casual Scroller
1990,18-21,Basic,Laptop,Weekend Binger
1991,18-21,Free,TV,Casual Scroller
1992,18-21,Premium,Mobile,Premium Loyalist
1993,22-25,Basic,Laptop,Casual Scroller
1994,18-21,Basic,Laptop,Premium Loyalist
1995,18-21,Premium,TV,Premium Loyalist
1996,22-25,Basic,Laptop,Casual Scroller
1997,18-21,Basic,TV,Weekend Binger
1998,18-21,Premium,Mobile,Casual Scroller
1999,18-21,Basic,Mobile,Weekend Binger
2000,22-25,Basic,Mobile,Casual Scroller
2001,22-25,Free,TV,Weekend Binger
2002,18-21,Basic,TV,Casual Scroller
2003,18-21,Basic,Mobile,Casual Scroller
2004,22-25,Premium,Mobile,Casual Scroller
2005,22-25,Basic,Laptop,Casual Scroller
2006,22-25,Basic,Mobile,Casual Scroller
2007,26-30,Free,Mobile,Weekend Binger
2008,26-30,Premium,Mobile,Casual Scroller
2009,18-21,Basic,Mobile,Casual Scroller
2010,18-21,Premium,Mobile,Weekend Binger
2011,22-25,Free,Mobile,Casual Scroller
2012,22-25,Basic,TV,Premium Loyalist
2013,18-21,Basic,Mobile,Premium Loyalist
2014,22-25,Premium,Mobile,Weekend Binger
2015,22-25,Basic,TV,Weekend Binger
2016,18-21,Premium,TV,Casual Scroller
2017,22-25,Premium,Mobile,Premium Loyalist
2018,18-21,Basic,Mobile,Casual Scroller
2019,18-21,Basic,TV,Weekend Binger
2020,26-30,Basic,Mobile,Casual Scroller
2021,18-21,Basic,Mobile,Casual Scroller
2022,22-25,Basic,Laptop,Casual Scroller
2023,22-25,Basic,Mobile,Casual Scroller
2024,22-25,Premium,Mobile,Weekend Binger
2025,18-21,Basic,Mobile,Casual Scroller
2026,22-25,Free,Mobile,Casual Scroller
2027,26-30,Premium,TV,Weekend Binger
2028,18-21,Basic,Mobile,Weekend Binger
2029,22-25,Basic,Mobile,Casual Scroller
2030,22-25,Premium,Laptop,Weekend Binger
2031,18-21,Basic,Mobile,Weekend Binger
2032,18-21,Premium,Laptop,Casual Scroller
2033,22-25,Basic,TV,Weekend Binger
2034,22-25,Premium,Mobile,Casual Scroller
2035,18-21,Premium,Laptop,Weekend Binger
2036,18-21,Basic,Mobile,Casual Scroller
2037,22-25,Free,Mobile,Casual Scroller
2038,26-30,Basic,TV,Casual Scroller
2039,22-25,Premium,Mobile,Casual Scroller
2040,26-30,Basic,Mobile,Casual Scroller
2041,22-25,Basic,Mobile,Weekend Binger
2042,18-21,Premium,Mobile,Casual Scroller
2043,22-25,Basic,Mobile,Premium Loyalist
2044,18-21,Basic,TV,Premium Loyalist
2045,22-25,Free,Laptop,Casual Scroller
2046,18-21,Free,Laptop,Casual Scroller
2047,18-21,Basic,Mobile,Casual Scroller
2048,22-25,Premium,TV,Casual Scroller
2049,22-25,Free,TV,Casual Scroller
2050,18-21,Premium,Mobile,Weekend Binger
2051,18-21,Free,Mobile,Casual Scroller
2052,18-21,Basic,Mobile,Weekend Binger
2053,26-30,Free,Mobile,Weekend Binger
2054,18-21,Basic,Laptop,Casual Scroller
2055,26-30,Basic,Mobile,Weekend Binger
2056,18-21,Basic,Mobile,Weekend Binger
2057,26-30,Premium,TV,Casual Scroller
2058,22-25,Basic,Mobile,Premium Loyalist
2059,26-30,Basic,Mobile,Weekend Binger
2060,18-21,Basic,Laptop,Weekend Binger
2061,26-30,Basic,Mobile,Weekend Binger
2062,18-21,Premium,Mobile,Weekend Binger
2063,22-25,Premium,TV,Weekend Binger
2064,18-21,Basic,Mobile,Weekend Binger
2065,18-21,Basic,TV,Casual Scroller
2066,22-25,Free,Mobile,Casual Scroller
2067,22-25,Basic,Mobile,Premium Loyalist
2068,22-25,Premium,TV,Weekend Binger
2069,26-30,Premium,Mobile,Weekend Binger
2070,18-21,Basic,Laptop,Casual Scroller
2071,22-25,Basic,Mobile,Weekend Binger
2072,18-21,Basic,Mobile,Premium Loyalist
2073,18-21,Basic,Mobile,Casual Scroller
2074,22-25,Premium,Mobile,Weekend Binger
2075,22-25,Basic,Mobile,Weekend Binger
2076,18-21,Basic,Laptop,Premium Loyalist
2077,22-25,Basic,Mobile,Casual Scroller
2078,22-25,Basic,Mobile,Weekend Binger
2079,18-21,Free,Mobile,Casual Scroller
2080,18-21,Free,Mobile,Weekend Binger
2081,22-25,Premium,Mobile,Casual Scroller
2082,18-21,Basic,Mobile,Casual Scroller
2083,18-21,Basic,Mobile,Casual Scroller
2084,18-21,Basic,Laptop,Casual Scroller
2085,18-21,Basic,Mobile,Weekend Binger
2086,26-30,Premium,Laptop,Premium Loyalist
2087,18-21,Basic,Laptop,Weekend Binger
2088,26-30,Free,TV,Casual Scroller
2089,22-25,Premium,Laptop,Casual Scroller
2090,18-21,Basic,Mobile,Premium Loyalist
2091,18-21,Basic,TV,Premium Loyalist
2092,22-25,Free,Mobile,Weekend Binger
2093,22-25,Basic,Mobile,Casual Scroller
2094,18-21,Free,Laptop,Premium Loyalist
2095,22-25,Basic,Laptop,Casual Scroller
2096,22-25,Premium,Mobile,Casual Scroller
2097,18-21,Basic,Laptop,Casual Scroller
2098,26-30,Premium,Laptop,Weekend Binger
2099,18-21,Premium,Mobile,Weekend Binger
2100,18-21,Premium,Mobile,Premium Loyalist
2101,18-21,Basic,Mobile,Casual Scroller
2102,18-21,Basic,Mobile,Casual Scroller
2103,18-21,Basic,Mobile,Premium Loyalist
2104,18-21,Basic,Mobile,Premium Loyalist
2105,22-25,Basic,Laptop,Casual Scroller
2106,18-21,Free,TV,Casual Scroller
2107,22-25,Basic,Mobile,Casual Scroller
2108,22-25,Premium,TV,Casual Scroller
2109,18-21,Premium,Laptop,Casual Scroller
2110,26-30,Basic,Mobile,Weekend Binger
2111,18-21,Premium,Mobile,Casual Scroller
2112,18-21,Premium,Mobile,Casual Scroller
2113,22-25,Premium,Mobile,Weekend Binger
2114,18-21,Basic,Mobile,Weekend Binger
2115,18-21,Free,TV,Weekend Binger
2116,22-25,Free,Mobile,Casual Scroller
2117,18-21,Premium,Mobile,Weekend Binger
2118,18-21,Basic,TV,Casual Scroller
2119,18-21,Basic,Mobile,Weekend Binger
2120,22-25,Free,Laptop,Weekend Binger
2121,22-25,Free,Mobile,Weekend Binger
2122,18-21,Premium,Mobile,Casual Scroller
2123,22-25,Basic,Laptop,Premium Loyalist
2124,22-25,Basic,Mobile,Weekend Binger
2125,18-21,Basic,Mobile,Weekend Binger
2126,22-25,Basic,TV,Weekend Binger
2127,18-21,Premium,Mobile,Premium Loyalist
2128,26-30,Premium,TV,Weekend Binger
2129,18-21,Basic,Mobile,Casual Scroller
2130,18-21,Basic,Mobile,Casual Scroller
2131,18-21,Free,Mobile,Casual Scroller
2132,22-25,Basic,Mobile,Weekend Binger
2133,18-21,Premium,Mobile,Premium Loyalist
2134,18-21,Premium,Laptop,Premium Loyalist
2135,22-25,Basic,Laptop,Weekend Binger
2136,18-21,Basic,Mobile,Weekend Binger
2137,18-21,Basic,Mobile,Casual Scroller
2138,18-21,Basic,Mobile,Casual Scroller
2139,22-25,Basic,TV,Casual Scroller
2140,22-25,Premium,Laptop,Weekend Binger
2141,18-21,Premium,Mobile,Casual Scroller
2142,18-21,Basic,TV,Casual Scroller
2143,18-21,Premium,Mobile,Casual Scroller
2144,26-30,Basic,Mobile,Weekend Binger
2145,18-21,Basic,Mobile,Casual Scroller
2146,22-25,Basic,Laptop,Casual Scroller
2147,18-21,Premium,Mobile,Weekend Binger
2148,22-25,Premium,Mobile,Casual Scroller
2149,18-21,Premium,Mobile,Premium Loyalist
2150,18-21,Basic,TV,Premium Loyalist
2151,18-21,Premium,Mobile,Casual Scroller
2152,22-25,Basic,Mobile,Premium Loyalist
2153,18-21,Free,Mobile,Premium Loyalist
2154,18-21,Basic,Mobile,Casual Scroller
2155,26-30,Premium,Mobile,Premium Loyalist
2156,22-25,Basic,Laptop,Weekend Binger
2157,26-30,Basic,Mobile,Weekend Binger
2158,18-21,Premium,TV,Casual Scroller
2159,18-21,Free,TV,Casual Scroller
2160,22-25,Basic,Mobile,Weekend Binger
2161,18-21,Free,Laptop,Weekend Binger
2162,26-30,Basic,Laptop,Weekend Binger
2163,18-21,Premium,Laptop,Casual Scroller
2164,18-21,Premium,TV,Premium Loyalist
2165,18-21,Basic,Mobile,Weekend Binger
2166,22-25,Basic,Mobile,Weekend Binger
2167,18-21,Free,Mobile,Weekend Binger
2168,18-21,Free,TV,Casual Scroller
2169,26-30,Basic,Mobile,Weekend Binger
2170,18-21,Basic,Mobile,Casual Scroller
2171,22-25,Basic,Mobile,Weekend Binger
2172,18-21,Basic,TV,Casual Scroller
2173,18-21,Free,Mobile,Casual Scroller
2174,18-21,Free,Mobile,Casual Scroller
2175,18-21,Free,Mobile,Weekend Binger
2176,18-21,Basic,Laptop,Weekend Binger
2177,18-21,Basic,Mobile,Casual Scroller
2178,26-30,Basic,Laptop,Weekend Binger
2179,18-21,Free,Laptop,Premium Loyalist
2180,26-30,Basic,Laptop,Weekend Binger
2181,22-25,Free,Mobile,Casual Scroller
2182,22-25,Basic,Mobile,Weekend Binger
2183,18-21,Premium,Laptop,Premium Loyalist
2184,22-25,Premium,Laptop,Premium Loyalist
2185,18-21,Free,Mobile,Casual Scroller
2186,22-25,Premium,TV,Premium Loyalist
2187,18-21,Premium,Laptop,Weekend Binger
2188,18-21,Basic,Mobile,Weekend Binger
2189,18-21,Basic,Laptop,Weekend Binger
2190,26-30,Premium,Laptop,Casual Scroller
2191,18-21,Basic,Laptop,Casual Scroller
2192,22-25,Basic,Mobile,Casual Scroller
2193,26-30,Premium,Laptop,Premium Loyalist
2194,22-25,Basic,Mobile,Weekend Binger
2195,18-21,Basic,TV,Weekend Binger
2196,22-25,Basic,Laptop,Casual Scroller
2197,18-21,Basic,Mobile,Casual Scroller
2198,18-21,Basic,TV,Casual Scroller
2199,22-25,Premium,Mobile,Premium Loyalist
2200,22-25,Free,Mobile,Weekend Binger
2201,18-21,Basic,TV,Weekend Binger
2202,18-21,Basic,Mobile,Premium Loyalist
2203,18-21,Basic,Mobile,Weekend Binger
2204,22-25,Premium,Laptop,Casual Scroller
2205,18-21,Premium,Mobile,Casual Scroller
2206,22-25,Premium,TV,Casual Scroller
2207,22-25,Basic,Mobile,Weekend Binger
2208,18-21,Premium,Mobile,Casual Scroller
2209,26-30,Basic,Mobile,Casual Scroller
2210,18-21,Premium,Mobile,Casual Scroller
2211,26-30,Premium,Mobile,Casual Scroller
2212,18-21,Premium,Mobile,Casual Scroller
2213,18-21,Basic,Mobile,Weekend Binger
2214,26-30,Basic,Mobile,Casual Scroller
2215,18-21,Basic,Mobile,Weekend Binger
2216,18-21,Premium,TV,Casual Scroller
2217,18-21,Premium,Mobile,Casual Scroller
2218,22-25,Basic,Mobile,Weekend Binger
2219,18-21,Basic,Mobile,Weekend Binger
2220,22-25,Basic,TV,Weekend Binger
2221,26-30,Basic,Mobile,Casual Scroller
2222,22-25,Basic,Laptop,Casual Scroller
2223,18-21,Basic,Mobile,Weekend Binger
2224,22-25,Basic,Mobile,Weekend Binger
2225,22-25,Free,Mobile,Casual Scroller
2226,18-21,Basic,Mobile,Premium Loyalist
2227,18-21,Basic,Mobile,Premium Loyalist
2228,18-21,Premium,Mobile,Weekend Binger
2229,26-30,Basic,Mobile,Weekend Binger
2230,26-30,Basic,TV,Casual Scroller
2231,18-21,Premium,Mobile,Casual Scroller
2232,18-21,Premium,Laptop,Premium Loyalist
2233,18-21,Basic,Mobile,Weekend Binger
2234,22-25,Free,Mobile,Casual Scroller
2235,18-21,Free,Mobile,Premium Loyalist
2236,18-21,Basic,Mobile,Casual Scroller
2237,18-21,Basic,Mobile,Casual Scroller
2238,26-30,Basic,Laptop,Casual Scroller
2239,22-25,Premium,Mobile,Weekend Binger
2240,26-30,Basic,Laptop,Casual Scroller
2241,22-25,Basic,Mobile,Casual Scroller
2242,22-25,Basic,Mobile,Weekend Binger
2243,18-21,Premium,Mobile,Casual Scroller
2244,18-21,Basic,Mobile,Casual Scroller
2245,22-25,Basic,Mobile,Casual Scroller
2246,18-21,Premium,Mobile,Casual Scroller
2247,18-21,Free,Mobile,Casual Scroller
2248,26-30,Premium,Mobile,Weekend Binger
2249,18-21,Premium,Mobile,Premium Loyalist
2250,22-25,Free,Mobile,Casual Scroller
2251,22-25,Basic,Mobile,Weekend Binger
2252,22-25,Premium,Mobile,Weekend Binger
2253,22-25,Free,Mobile,Casual Scroller
2254,18-21,Basic,TV,Weekend Binger
2255,18-21,Premium,Mobile,Weekend Binger
2256,18-21,Basic,Laptop,Casual Scroller
2257,22-25,Basic,TV,Weekend Binger
2258,22-25,Premium,Mobile,Casual Scroller
2259,22-25,Free,Mobile,Weekend Binger
2260,22-25,Basic,Mobile,Weekend Binger
2261,18-21,Basic,Mobile,Premium Loyalist
2262,22-25,Premium,Mobile,Weekend Binger
2263,22-25,Basic,Laptop,Casual Scroller
2264,18-21,Premium,Laptop,Casual Scroller
2265,22-25,Premium,Mobile,Premium Loyalist
2266,18-21,Premium,Mobile,Weekend Binger
2267,22-25,Basic,Mobile,Casual Scroller
2268,22-25,Free,TV,Weekend Binger
2269,18-21,Free,Laptop,Casual Scroller
2270,22-25,Premium,Mobile,Premium Loyalist
2271,22-25,Basic,Laptop,Weekend Binger
2272,22-25,Premium,Mobile,Casual Scroller
2273,22-25,Basic,Mobile,Weekend Binger
2274,18-21,Basic,TV,Casual Scroller
2275,18-21,Basic,TV,Weekend Binger
2276,18-21,Free,TV,Casual Scroller
2277,22-25,Basic,Mobile,Premium Loyalist
2278,22-25,Premium,Laptop,Casual Scroller
2279,18-21,Premium,Laptop,Premium Loyalist
2280,18-21,Basic,Mobile,Casual Scroller
2281,22-25,Basic,TV,Premium Loyalist
2282,18-21,Basic,Mobile,Weekend Binger
2283,18-21,Premium,Mobile,Premium Loyalist
2284,18-21,Basic,Mobile,Casual Scroller
2285,18-21,Basic,Mobile,Casual Scroller
2286,22-25,Free,Mobile,Weekend Binger
2287,22-25,Premium,Laptop,Casual Scroller
2288,18-21,Free,Mobile,Casual Scroller
2289,22-25,Premium,Mobile,Weekend Binger
2290,22-25,Free,Laptop,Premium Loyalist
2291,26-30,Basic,Mobile,Weekend Binger
2292,18-21,Basic,Mobile,Casual Scroller
2293,18-21,Basic,Laptop,Casual Scroller
2294,18-21,Basic,Mobile,Weekend Binger
2295,22-25,Free,Laptop,Weekend Binger
2296,22-25,Basic,Mobile,Weekend Binger
2297,22-25,Premium,Laptop,Casual Scroller
2298,18-21,Basic,Laptop,Casual Scroller
2299,26-30,Premium,Laptop,Weekend Binger
2300,26-30,Premium,Mobile,Casual Scroller
2301,22-25,Basic,Laptop,Casual Scroller
2302,22-25,Basic,Laptop,Weekend Binger
2303,18-21,Free,Mobile,Weekend Binger
2304,26-30,Free,Mobile,Casual Scroller
2305,22-25,Basic,Laptop,Premium Loyalist
2306,18-21,Basic,Laptop,Weekend Binger
2307,18-21,Free,Laptop,Weekend Binger
2308,18-21,Premium,Mobile,Premium Loyalist
